id,timestamp,speed,vibration,pos-x,pos-y,state
mower-1000,2024-03-11T09:05:55.069893,2,10,10,4,normal
mower-1000,2024-03-11T09:05:43.069893,2,5,10,2,normal
mower-1000,2024-03-11T09:05:30.069893,3,7,10,0,normal
mower-1000,2024-03-11T09:05:41.069893,1,13,11,1,normal
mower-1000,2024-03-11T09:06:29.069893,2,10,11,3,normal
mower-1000,2024-03-11T09:06:01.069893,3,8,11,6,normal
mower-1000,2024-03-11T09:06:48.069893,3,7,11,9,normal
mower-1000,2024-03-11T09:06:08.069893,3,15,11,10,normal
mower-1000,2024-03-11T09:05:20.069893,1,20,12,9,normal
mower-1000,2024-03-11T09:05:55.069893,2,17,12,7,normal
mower-1000,2024-03-11T09:05:33.069893,2,5,12,5,normal
mower-1000,2024-03-11T09:05:54.069893,2,9,12,3,normal
mower-1000,2024-03-11T09:05:46.069893,3,10,12,0,normal
mower-1000,2024-03-11T09:05:34.069893,1,11,13,1,normal
mower-1000,2024-03-11T09:06:20.069893,3,14,13,4,normal
mower-1000,2024-03-11T09:05:56.069893,0,110,13,4,crash
mower-1000,2024-03-11T09:06:34.069893,2,19,13,6,normal
mower-1000,2024-03-11T09:06:29.069893,3,3,13,9,normal
mower-1000,2024-03-11T09:06:38.069893,3,18,13,10,normal
mower-1000,2024-03-11T09:06:28.069893,1,18,14,9,normal
mower-1000,2024-03-11T09:06:36.069893,2,4,14,7,normal
mower-1000,2024-03-11T09:05:29.069893,1,106,14,6,crash
mower-1000,2024-03-11T09:06:46.069893,2,12,14,4,normal
mower-1000,2024-03-11T09:06:07.069893,3,4,14,1,normal
mower-1000,2024-03-11T09:06:33.069893,3,7,14,0,normal
mower-1000,2024-03-11T09:06:42.069893,1,9,15,1,normal
mower-1000,2024-03-11T09:06:12.069893,2,6,15,3,normal
mower-1000,2024-03-11T09:05:27.069893,3,9,15,6,normal
mower-1000,2024-03-11T09:05:35.069893,1,117,15,7,crash
mower-1000,2024-03-11T09:06:07.069893,3,8,15,10,normal
mower-1000,2024-03-11T09:06:44.069893,1,8,16,9,normal
mower-1000,2024-03-11T09:06:19.069893,2,18,16,7,normal
mower-1000,2024-03-11T09:05:17.069893,3,4,16,4,normal
mower-1000,2024-03-11T09:06:28.069893,2,4,16,2,normal
mower-1000,2024-03-11T09:06:34.069893,0,84,16,2,crash
mower-1000,2024-03-11T09:06:26.069893,2,20,16,0,normal
mower-1000,2024-03-11T09:05:46.069893,1,10,17,1,normal
mower-1000,2024-03-11T09:05:58.069893,3,3,17,4,normal
mower-1000,2024-03-11T09:06:14.069893,3,16,17,7,normal
mower-1000,2024-03-11T09:05:51.069893,1,85,17,8,crash
mower-1000,2024-03-11T09:05:33.069893,2,7,17,10,normal
mower-1000,2024-03-11T09:05:52.069893,1,7,18,9,normal
mower-1000,2024-03-11T09:06:48.069893,3,14,18,6,normal
mower-1000,2024-03-11T09:06:00.069893,2,3,18,4,normal
mower-1000,2024-03-11T09:06:08.069893,2,11,18,2,normal
mower-1000,2024-03-11T09:06:28.069893,2,3,18,0,normal
mower-1000,2024-03-11T09:05:21.069893,1,14,19,1,normal
mower-1000,2024-03-11T09:06:16.069893,2,3,19,3,normal
mower-1000,2024-03-11T09:05:50.069893,2,7,19,5,normal
mower-1000,2024-03-11T09:06:33.069893,2,9,19,7,normal
mower-1000,2024-03-11T09:05:16.069893,2,13,19,9,normal
mower-1000,2024-03-11T09:05:27.069893,1,12,1,1,normal
mower-1000,2024-03-11T09:06:18.069893,3,10,1,4,normal
mower-1000,2024-03-11T09:06:33.069893,2,17,1,6,normal
mower-1000,2024-03-11T09:06:36.069893,3,18,1,9,normal
mower-1000,2024-03-11T09:05:25.069893,3,18,1,10,normal
mower-1000,2024-03-11T09:05:35.069893,1,9,2,9,normal
mower-1000,2024-03-11T09:06:09.069893,3,5,2,6,normal
mower-1000,2024-03-11T09:06:29.069893,3,4,2,3,normal
mower-1000,2024-03-11T09:05:51.069893,2,5,2,1,normal
mower-1000,2024-03-11T09:05:58.069893,2,14,2,0,normal
mower-1000,2024-03-11T09:05:18.069893,1,15,3,1,normal
mower-1000,2024-03-11T09:06:05.069893,2,19,3,3,normal
mower-1000,2024-03-11T09:05:30.069893,3,12,3,6,normal
mower-1000,2024-03-11T09:06:24.069893,2,2,3,8,normal
mower-1000,2024-03-11T09:06:21.069893,3,10,3,10,normal
mower-1000,2024-03-11T09:06:52.069893,1,20,4,9,normal
mower-1000,2024-03-11T09:05:21.069893,2,7,4,7,normal
mower-1000,2024-03-11T09:06:09.069893,3,8,4,4,normal
mower-1000,2024-03-11T09:05:31.069893,2,7,4,2,normal
mower-1000,2024-03-11T09:06:43.069893,2,3,4,0,normal
mower-1000,2024-03-11T09:06:17.069893,1,3,5,1,normal
mower-1000,2024-03-11T09:05:27.069893,2,8,5,3,normal
mower-1000,2024-03-11T09:05:31.069893,2,13,5,5,normal
mower-1000,2024-03-11T09:06:04.069893,2,2,5,7,normal
mower-1000,2024-03-11T09:05:46.069893,3,15,5,10,normal
mower-1000,2024-03-11T09:05:25.069893,1,4,6,9,normal
mower-1000,2024-03-11T09:06:43.069893,3,14,6,6,normal
mower-1000,2024-03-11T09:05:53.069893,2,11,6,4,normal
mower-1000,2024-03-11T09:05:31.069893,2,9,6,2,normal
mower-1000,2024-03-11T09:06:13.069893,3,8,6,0,normal
mower-1000,2024-03-11T09:05:47.069893,1,7,7,1,normal
mower-1000,2024-03-11T09:05:29.069893,3,12,7,4,normal
mower-1000,2024-03-11T09:06:17.069893,3,18,7,7,normal
mower-1000,2024-03-11T09:05:16.069893,2,20,7,9,normal
mower-1000,2024-03-11T09:06:18.069893,3,2,7,10,normal
mower-1000,2024-03-11T09:06:00.069893,1,14,8,9,normal
mower-1000,2024-03-11T09:05:56.069893,2,8,8,7,normal
mower-1000,2024-03-11T09:06:47.069893,2,6,8,5,normal
mower-1000,2024-03-11T09:06:26.069893,3,18,8,2,normal
mower-1000,2024-03-11T09:05:32.069893,3,3,8,0,normal
mower-1000,2024-03-11T09:06:11.069893,1,8,9,1,normal
mower-1000,2024-03-11T09:06:52.069893,3,3,9,4,normal
mower-1000,2024-03-11T09:05:35.069893,2,16,9,6,normal
mower-1000,2024-03-11T09:06:41.069893,3,11,9,9,normal
mower-1000,2024-03-11T09:06:37.069893,2,13,9,10,normal
mower-1000,2024-03-11T09:06:30.069893,1,7,10,9,normal
mower-1000,2024-03-11T09:06:52.069893,2,15,10,7,normal
mower-1000,2024-03-11T09:05:51.069893,3,16,10,4,normal
mower-1000,2024-03-11T09:05:24.069893,3,13,10,1,normal
mower-1000,2024-03-11T09:06:10.069893,3,19,10,0,normal
mower-1000,2024-03-11T09:05:38.069893,1,11,11,1,normal
mower-1000,2024-03-11T09:05:19.069893,1,93,11,2,crash
mower-1000,2024-03-11T09:05:34.069893,2,18,11,4,normal
mower-1000,2024-03-11T09:06:50.069893,2,11,11,6,normal
mower-1000,2024-03-11T09:05:39.069893,2,12,11,8,normal
mower-1000,2024-03-11T09:05:50.069893,2,15,11,10,normal
mower-1000,2024-03-11T09:06:05.069893,1,20,12,9,normal
mower-1000,2024-03-11T09:06:39.069893,2,11,12,7,normal
mower-1000,2024-03-11T09:06:16.069893,2,16,12,5,normal
mower-1000,2024-03-11T09:05:29.069893,2,20,12,3,normal
mower-1000,2024-03-11T09:05:20.069893,3,16,12,0,normal
mower-1000,2024-03-11T09:06:08.069893,1,5,13,1,normal
mower-1000,2024-03-11T09:06:42.069893,3,15,13,4,normal
mower-1000,2024-03-11T09:05:48.069893,2,6,13,6,normal
mower-1000,2024-03-11T09:05:22.069893,2,9,13,8,normal
mower-1000,2024-03-11T09:06:16.070908,2,6,13,10,normal
mower-1000,2024-03-11T09:05:26.070908,1,4,14,9,normal
mower-1000,2024-03-11T09:06:05.070908,2,20,14,7,normal
mower-1000,2024-03-11T09:06:23.070908,3,5,14,4,normal
mower-1000,2024-03-11T09:05:46.070908,0,108,14,4,crash
mower-1000,2024-03-11T09:05:41.070908,3,12,14,1,normal
mower-1000,2024-03-11T09:05:23.070908,3,12,14,0,normal
mower-1000,2024-03-11T09:06:48.070908,1,10,15,1,normal
mower-1000,2024-03-11T09:06:30.070908,3,9,15,4,normal
mower-1000,2024-03-11T09:06:11.070908,2,13,15,6,normal
mower-1000,2024-03-11T09:05:45.070908,2,9,15,8,normal
mower-1000,2024-03-11T09:05:17.070908,2,18,15,10,normal
mower-1000,2024-03-11T09:05:44.070908,1,12,16,9,normal
mower-1000,2024-03-11T09:06:41.070908,2,20,16,7,normal
mower-1000,2024-03-11T09:06:26.070908,2,15,16,5,normal
mower-1000,2024-03-11T09:05:36.070908,3,9,16,2,normal
mower-1000,2024-03-11T09:06:08.070908,2,7,16,0,normal
mower-1000,2024-03-11T09:05:57.070908,1,9,17,1,normal
mower-1000,2024-03-11T09:06:32.070908,2,10,17,3,normal
mower-1000,2024-03-11T09:06:38.070908,3,9,17,6,normal
mower-1000,2024-03-11T09:06:30.070908,2,2,17,8,normal
mower-1000,2024-03-11T09:06:23.070908,2,20,17,10,normal
mower-1000,2024-03-11T09:05:26.070908,1,9,18,9,normal
mower-1000,2024-03-11T09:06:22.070908,2,20,18,7,normal
mower-1000,2024-03-11T09:05:18.070908,2,2,18,5,normal
mower-1000,2024-03-11T09:06:33.070908,2,20,18,3,normal
mower-1000,2024-03-11T09:06:02.070908,2,12,18,1,normal
mower-1000,2024-03-11T09:06:09.070908,3,20,18,0,normal
mower-1000,2024-03-11T09:06:49.070908,1,10,19,1,normal
mower-1000,2024-03-11T09:06:22.070908,3,11,19,4,normal
mower-1000,2024-03-11T09:05:23.070908,3,10,19,7,normal
mower-1000,2024-03-11T09:06:00.070908,2,19,19,9,normal
mower-1000,2024-03-11T09:05:27.070908,1,116,19,10,crash
mower-1000,2024-03-11T09:06:42.070908,1,19,20,9,normal
mower-1000,2024-03-11T09:06:48.070908,3,17,20,6,normal
mower-1000,2024-03-11T09:06:29.070908,1,10,1,1,normal
mower-1000,2024-03-11T09:06:42.070908,2,1,1,3,normal
mower-1000,2024-03-11T09:06:33.070908,2,12,1,5,normal
mower-1000,2024-03-11T09:06:28.070908,3,19,1,8,normal
mower-1000,2024-03-11T09:06:39.070908,3,1,1,10,normal
mower-1000,2024-03-11T09:06:55.070908,1,6,2,9,normal
mower-1000,2024-03-11T09:05:49.070908,1,106,2,8,crash
mower-1000,2024-03-11T09:05:41.070908,3,7,2,5,normal
mower-1000,2024-03-11T09:06:54.070908,2,2,2,3,normal
mower-1000,2024-03-11T09:05:37.070908,3,20,2,0,normal
mower-1000,2024-03-11T09:06:52.070908,1,18,3,1,normal
mower-1000,2024-03-11T09:06:10.070908,2,8,3,3,normal
mower-1000,2024-03-11T09:05:58.070908,2,5,3,5,normal
mower-1000,2024-03-11T09:05:37.070908,3,19,3,8,normal
mower-1000,2024-03-11T09:05:24.070908,3,14,3,10,normal
mower-1000,2024-03-11T09:05:18.070908,1,17,4,9,normal
mower-1000,2024-03-11T09:06:11.070908,2,18,4,7,normal
mower-1000,2024-03-11T09:06:18.070908,1,88,4,6,crash
mower-1000,2024-03-11T09:06:49.070908,3,16,4,3,normal
mower-1000,2024-03-11T09:06:53.070908,2,4,4,1,normal
mower-1000,2024-03-11T09:06:21.070908,3,20,4,0,normal
mower-1000,2024-03-11T09:06:39.070908,1,10,5,1,normal
mower-1000,2024-03-11T09:06:14.070908,0,111,5,1,crash
mower-1000,2024-03-11T09:05:52.070908,2,15,5,3,normal
mower-1000,2024-03-11T09:05:53.070908,1,89,5,4,crash
mower-1000,2024-03-11T09:06:55.070908,3,20,5,7,normal
mower-1000,2024-03-11T09:06:24.070908,3,16,5,10,normal
mower-1000,2024-03-11T09:05:29.070908,1,1,6,9,normal
mower-1000,2024-03-11T09:06:48.070908,1,108,6,8,crash
mower-1000,2024-03-11T09:06:25.070908,2,20,6,6,normal
mower-1000,2024-03-11T09:05:59.070908,2,18,6,4,normal
mower-1000,2024-03-11T09:06:07.070908,2,11,6,2,normal
mower-1000,2024-03-11T09:05:28.070908,1,90,6,1,crash
mower-1000,2024-03-11T09:06:43.070908,2,5,6,0,normal
mower-1000,2024-03-11T09:06:08.070908,1,10,7,1,normal
mower-1000,2024-03-11T09:05:34.070908,2,7,7,3,normal
mower-1000,2024-03-11T09:06:33.070908,2,19,7,5,normal
mower-1000,2024-03-11T09:05:38.070908,2,4,7,7,normal
mower-1000,2024-03-11T09:06:25.070908,0,84,7,7,crash
mower-1000,2024-03-11T09:05:41.070908,3,12,7,10,normal
mower-1000,2024-03-11T09:05:28.070908,1,5,8,9,normal
mower-1000,2024-03-11T09:05:24.070908,2,1,8,7,normal
mower-1000,2024-03-11T09:05:26.070908,3,16,8,4,normal
mower-1000,2024-03-11T09:06:39.070908,2,19,8,2,normal
mower-1000,2024-03-11T09:06:27.070908,3,16,8,0,normal
mower-1000,2024-03-11T09:06:47.070908,1,3,9,1,normal
mower-1000,2024-03-11T09:05:32.070908,3,20,9,4,normal
mower-1000,2024-03-11T09:05:54.070908,3,9,9,7,normal
mower-1000,2024-03-11T09:05:38.070908,2,8,9,9,normal
mower-1000,2024-03-11T09:05:39.070908,2,4,9,10,normal
mower-1000,2024-03-11T09:05:38.070908,1,9,10,9,normal
mower-1000,2024-03-11T09:05:49.070908,0,110,10,9,crash
mower-1000,2024-03-11T09:06:30.070908,2,13,10,7,normal
mower-1000,2024-03-11T09:06:45.070908,2,3,10,5,normal
mower-1000,2024-03-11T09:05:59.070908,2,7,10,3,normal
mower-1000,2024-03-11T09:06:49.070908,3,18,10,0,normal
mower-1000,2024-03-11T09:05:55.070908,1,9,11,1,normal
mower-1000,2024-03-11T09:05:35.070908,3,14,11,4,normal
mower-1000,2024-03-11T09:05:49.070908,3,2,11,7,normal
mower-1000,2024-03-11T09:06:03.070908,2,15,11,9,normal
mower-1000,2024-03-11T09:05:33.070908,3,8,11,10,normal
mower-1000,2024-03-11T09:06:01.070908,1,11,12,9,normal
mower-1000,2024-03-11T09:06:53.070908,3,19,12,6,normal
mower-1000,2024-03-11T09:05:54.070908,2,2,12,4,normal
mower-1000,2024-03-11T09:06:37.070908,2,20,12,2,normal
mower-1000,2024-03-11T09:05:59.070908,3,18,12,0,normal
mower-1000,2024-03-11T09:06:23.070908,1,6,13,1,normal
mower-1000,2024-03-11T09:05:40.070908,3,2,13,4,normal
mower-1000,2024-03-11T09:05:18.070908,3,18,13,7,normal
mower-1000,2024-03-11T09:06:53.070908,3,8,13,10,normal
mower-1000,2024-03-11T09:06:10.070908,1,15,14,9,normal
mower-1000,2024-03-11T09:06:21.070908,3,2,14,6,normal
mower-1000,2024-03-11T09:06:23.070908,2,6,14,4,normal
mower-1000,2024-03-11T09:05:31.070908,2,10,14,2,normal
mower-1000,2024-03-11T09:06:02.070908,3,2,14,0,normal
mower-1000,2024-03-11T09:06:02.070908,1,2,15,1,normal
mower-1000,2024-03-11T09:05:42.070908,2,1,15,3,normal
mower-1000,2024-03-11T09:06:51.070908,3,13,15,6,normal
mower-1000,2024-03-11T09:05:37.070908,3,5,15,9,normal
mower-1000,2024-03-11T09:06:18.070908,2,45,15,10,bumpy
mower-1000,2024-03-11T09:06:08.070908,1,39,16,9,bumpy
mower-1000,2024-03-11T09:06:41.070908,2,31,16,7,bumpy
mower-1000,2024-03-11T09:06:01.070908,2,42,16,5,bumpy
mower-1000,2024-03-11T09:06:47.070908,1,44,16,4,bumpy
mower-1000,2024-03-11T09:06:43.070908,2,13,16,2,normal
mower-1000,2024-03-11T09:05:32.070908,2,13,16,0,normal
mower-1000,2024-03-11T09:05:27.070908,1,49,17,1,bumpy
mower-1000,2024-03-11T09:06:50.070908,1,31,17,2,bumpy
mower-1000,2024-03-11T09:05:30.070908,1,41,17,3,bumpy
mower-1000,2024-03-11T09:06:41.070908,2,40,17,5,bumpy
mower-1000,2024-03-11T09:06:07.070908,3,8,17,8,normal
mower-1000,2024-03-11T09:06:51.070908,0,120,17,8,crash
mower-1000,2024-03-11T09:05:38.070908,2,7,17,10,normal
mower-1000,2024-03-11T09:06:26.070908,1,1,18,9,normal
mower-1000,2024-03-11T09:05:25.070908,2,12,18,7,normal
mower-1000,2024-03-11T09:06:51.070908,3,9,18,4,normal
mower-1000,2024-03-11T09:05:47.070908,1,101,18,3,crash
mower-1000,2024-03-11T09:06:24.070908,3,2,18,0,normal
mower-1000,2024-03-11T09:06:33.070908,1,7,19,1,normal
mower-1000,2024-03-11T09:05:34.070908,3,3,19,4,normal
mower-1000,2024-03-11T09:06:55.070908,1,18,1,1,normal
mower-1000,2024-03-11T09:06:43.070908,2,20,1,3,normal
mower-1000,2024-03-11T09:06:32.070908,2,19,1,5,normal
mower-1000,2024-03-11T09:05:18.070908,1,82,1,6,crash
mower-1000,2024-03-11T09:06:08.070908,3,11,1,9,normal
mower-1000,2024-03-11T09:05:20.070908,3,9,1,10,normal
mower-1000,2024-03-11T09:05:23.070908,1,12,2,9,normal
mower-1000,2024-03-11T09:05:54.070908,3,11,2,6,normal
mower-1000,2024-03-11T09:06:07.070908,1,117,2,5,crash
mower-1000,2024-03-11T09:05:16.070908,3,16,2,2,normal
mower-1000,2024-03-11T09:05:20.070908,3,20,2,0,normal
mower-1000,2024-03-11T09:06:54.070908,1,80,3,1,crash
mower-1000,2024-03-11T09:06:32.070908,3,8,3,4,normal
mower-1000,2024-03-11T09:06:19.070908,3,19,3,7,normal
mower-1000,2024-03-11T09:05:54.070908,3,4,3,10,normal
mower-1000,2024-03-11T09:05:53.070908,1,2,4,9,normal
mower-1000,2024-03-11T09:05:45.070908,2,8,4,7,normal
mower-1000,2024-03-11T09:06:54.070908,3,5,4,4,normal
mower-1000,2024-03-11T09:05:34.070908,2,13,4,2,normal
mower-1000,2024-03-11T09:06:47.070908,2,13,4,0,normal
mower-1000,2024-03-11T09:06:33.070908,1,19,5,1,normal
mower-1000,2024-03-11T09:06:48.070908,3,3,5,4,normal
mower-1000,2024-03-11T09:06:49.070908,2,20,5,6,normal
mower-1000,2024-03-11T09:06:35.070908,3,3,5,9,normal
mower-1000,2024-03-11T09:05:16.070908,3,8,5,10,normal
mower-1000,2024-03-11T09:05:31.070908,1,17,6,9,normal
mower-1000,2024-03-11T09:06:35.070908,2,13,6,7,normal
mower-1000,2024-03-11T09:05:41.071910,2,4,6,5,normal
mower-1000,2024-03-11T09:06:32.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:52.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:24.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:29.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:46.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:33.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:19.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:42.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:11.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:33.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:41.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:50.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:27.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:31.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:16.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:31.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:52.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:29.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:49.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:20.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:49.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:17.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:10.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:48.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:41.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:20.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:36.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:42.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:42.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:39.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:18.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:34.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:53.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:33.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:20.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:25.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:34.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:28.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:43.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:03.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:28.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:49.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:40.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:18.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:22.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:32.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:57.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:15.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:25.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:54.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:41.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:30.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:58.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:02.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:40.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:57.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:19.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:28.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:21.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:12.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:04.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:56.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:23.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:56.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:26.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:00.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:27.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:26.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:02.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:30.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:40.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:06:46.071910,0,0,6,5,stuck
mower-1000,2024-03-11T09:05:51.071910,1,8,1,1,normal
mower-1000,2024-03-11T09:05:37.071910,2,36,1,3,bumpy
mower-1000,2024-03-11T09:06:29.071910,2,42,1,5,bumpy
mower-1000,2024-03-11T09:06:49.071910,2,44,1,7,bumpy
mower-1000,2024-03-11T09:05:55.071910,2,38,1,9,bumpy
mower-1000,2024-03-11T09:05:45.071910,1,42,1,10,bumpy
mower-1000,2024-03-11T09:06:47.071910,1,12,2,9,normal
mower-1000,2024-03-11T09:05:24.071910,2,13,2,7,normal
mower-1000,2024-03-11T09:05:38.071910,2,16,2,5,normal
mower-1000,2024-03-11T09:06:37.071910,2,15,2,3,normal
mower-1000,2024-03-11T09:05:47.071910,2,11,2,1,normal
mower-1000,2024-03-11T09:06:31.071910,3,5,2,0,normal
mower-1000,2024-03-11T09:06:26.071910,1,12,3,1,normal
mower-1000,2024-03-11T09:06:04.071910,3,17,3,4,normal
mower-1000,2024-03-11T09:06:16.071910,2,14,3,6,normal
mower-1000,2024-03-11T09:05:28.071910,3,13,3,9,normal
mower-1000,2024-03-11T09:05:16.071910,3,10,3,10,normal
mower-1000,2024-03-11T09:06:47.071910,1,11,4,9,normal
mower-1000,2024-03-11T09:06:00.071910,3,8,4,6,normal
mower-1000,2024-03-11T09:05:25.071910,3,3,4,3,normal
mower-1000,2024-03-11T09:05:32.071910,3,13,4,0,normal
mower-1000,2024-03-11T09:06:52.071910,1,101,5,1,crash
mower-1000,2024-03-11T09:06:42.071910,3,20,5,4,normal
mower-1000,2024-03-11T09:06:49.071910,2,13,5,6,normal
mower-1000,2024-03-11T09:06:23.071910,2,4,5,8,normal
mower-1000,2024-03-11T09:05:27.071910,2,6,5,10,normal
mower-1000,2024-03-11T09:06:54.071910,1,7,6,9,normal
mower-1000,2024-03-11T09:05:16.071910,3,6,6,6,normal
mower-1000,2024-03-11T09:06:37.071910,3,14,6,3,normal
mower-1000,2024-03-11T09:05:36.071910,2,16,6,1,normal
mower-1000,2024-03-11T09:05:57.071910,2,20,6,0,normal
mower-1000,2024-03-11T09:06:23.071910,1,118,7,1,crash
mower-1000,2024-03-11T09:05:25.071910,2,20,7,3,normal
mower-1000,2024-03-11T09:06:29.071910,3,14,7,6,normal
mower-1000,2024-03-11T09:06:54.071910,2,1,7,8,normal
mower-1000,2024-03-11T09:05:43.071910,0,92,7,8,crash
mower-1000,2024-03-11T09:06:45.071910,2,16,7,10,normal
mower-1000,2024-03-11T09:05:34.071910,1,45,8,9,bumpy
mower-1000,2024-03-11T09:05:55.071910,2,45,8,7,bumpy
mower-1000,2024-03-11T09:05:30.071910,1,44,8,6,bumpy
mower-1000,2024-03-11T09:06:06.071910,2,1,8,4,normal
mower-1000,2024-03-11T09:05:49.071910,3,12,8,1,normal
mower-1000,2024-03-11T09:06:07.071910,3,11,8,0,normal
mower-1000,2024-03-11T09:06:05.071910,1,15,9,1,normal
mower-1000,2024-03-11T09:05:59.071910,2,8,9,3,normal
mower-1000,2024-03-11T09:05:29.071910,3,5,9,6,normal
mower-1000,2024-03-11T09:05:26.071910,3,18,9,9,normal
mower-1000,2024-03-11T09:05:27.071910,3,16,9,10,normal
mower-1000,2024-03-11T09:06:32.071910,1,4,10,9,normal
mower-1000,2024-03-11T09:06:14.071910,2,1,10,7,normal
mower-1000,2024-03-11T09:06:00.071910,2,15,10,5,normal
mower-1000,2024-03-11T09:06:41.071910,2,15,10,3,normal
mower-1000,2024-03-11T09:05:46.071910,3,14,10,0,normal
mower-1000,2024-03-11T09:05:30.071910,1,17,11,1,normal
mower-1000,2024-03-11T09:06:28.071910,2,12,11,3,normal
mower-1000,2024-03-11T09:06:54.071910,2,19,11,5,normal
mower-1000,2024-03-11T09:06:08.071910,2,4,11,7,normal
mower-1000,2024-03-11T09:06:03.071910,3,18,11,10,normal
mower-1000,2024-03-11T09:06:14.071910,1,18,12,9,normal
mower-1000,2024-03-11T09:06:06.071910,0,120,12,9,crash
mower-1000,2024-03-11T09:06:53.071910,3,13,12,6,normal
mower-1000,2024-03-11T09:05:28.071910,3,1,12,3,normal
mower-1000,2024-03-11T09:06:44.071910,3,18,12,0,normal
mower-1000,2024-03-11T09:05:17.071910,1,2,13,1,normal
mower-1000,2024-03-11T09:05:36.071910,2,3,13,3,normal
mower-1000,2024-03-11T09:05:16.071910,2,15,13,5,normal
mower-1000,2024-03-11T09:05:26.071910,3,12,13,8,normal
mower-1000,2024-03-11T09:06:51.071910,0,87,13,8,crash
mower-1000,2024-03-11T09:05:32.071910,3,1,13,10,normal
